Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,8,2013-02-18,2013-02-24,250,250,0,1,7,0,0,8,0,0,2,2,10,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,9,2013-02-25,2013-03-03,262,262,0,1,13,0,1,15,0,0,1,1,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,10,2013-03-04,2013-03-10,275,275,0,2,6,0,0,8,0,0,7,7,15,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,11,2013-03-11,2013-03-17,306,306,0,11,7,0,0,18,0,0,3,3,21,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,12,2013-03-18,2013-03-24,332,332,0,18,7,0,0,25,0,0,2,2,27,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,13,2013-03-25,2013-03-31,260,260,0,3,7,0,0,10,0,0,0,0,10,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,14,2013-04-01,2013-04-07,256,256,0,1,4,0,1,6,0,0,2,2,8,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,15,2013-04-08,2013-04-14,294,294,0,2,2,0,0,4,0,0,1,1,5,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,16,2013-04-15,2013-04-21,276,276,0,2,2,0,0,4,0,0,0,0,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,17,2013-04-22,2013-04-28,306,306,0,2,1,0,0,3,0,0,0,0,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,18,2013-04-29,2013-05-05,297,297,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,19,2013-05-06,2013-05-12,288,288,0,1,1,0,0,2,0,0,2,2,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,20,2013-05-13,2013-05-19,289,289,0,0,4,0,0,4,0,0,3,3,7,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,21,2013-05-20,2013-05-26,388,388,0,1,7,0,1,9,0,0,1,1,10,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,22,2013-05-27,2013-06-02,344,344,0,1,3,0,1,5,0,0,0,0,5,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,23,2013-06-03,2013-06-09,326,326,0,4,4,0,0,8,0,0,1,1,9,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,24,2013-06-10,2013-06-16,400,400,0,1,3,0,0,4,0,0,3,3,7,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,25,2013-06-17,2013-06-23,335,335,0,0,4,0,0,4,0,0,1,1,5,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,26,2013-06-24,2013-06-30,380,380,0,2,5,0,0,7,0,0,3,3,10,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,27,2013-07-01,2013-07-07,454,454,0,5,16,0,2,23,0,0,6,6,29,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,28,2013-07-08,2013-07-14,459,459,0,7,19,0,0,26,0,0,10,10,36,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,29,2013-07-15,2013-07-21,509,509,0,7,40,0,1,48,0,0,20,20,68,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,30,2013-07-22,2013-07-28,516,516,0,8,28,0,1,37,0,0,8,8,45,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,31,2013-07-29,2013-08-04,540,540,0,12,58,0,1,71,0,0,10,10,81,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,32,2013-08-05,2013-08-11,573,573,0,21,65,0,1,87,0,0,17,17,104,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,33,2013-08-12,2013-08-18,606,606,0,18,61,0,1,80,0,0,19,19,99,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,34,2013-08-19,2013-08-25,694,694,0,30,74,0,1,105,0,0,23,23,128,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,35,2013-08-26,2013-09-01,720,720,0,55,70,0,2,127,0,0,32,32,159,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,36,2013-09-02,2013-09-08,727,727,0,52,49,0,1,102,0,0,14,14,116,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,37,2013-09-09,2013-09-15,649,649,0,40,75,0,1,116,0,0,24,24,140,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,38,2013-09-16,2013-09-22,711,711,0,42,70,0,1,113,0,0,12,12,125,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,39,2013-09-23,2013-09-29,674,674,0,42,65,0,2,109,0,0,16,16,125,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,40,2013-09-30,2013-10-06,534,534,0,30,29,0,0,59,0,0,14,14,73,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,41,2013-10-07,2013-10-13,512,512,0,30,32,0,2,64,0,0,18,18,82,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,42,2013-10-14,2013-10-20,520,520,0,15,30,0,1,46,0,0,7,7,53,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,43,2013-10-21,2013-10-27,363,363,0,17,21,0,0,38,0,0,4,4,42,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,44,2013-10-28,2013-11-03,369,369,0,14,22,0,3,39,0,0,8,8,47,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,45,2013-11-04,2013-11-10,309,309,0,11,14,0,1,26,0,0,6,6,32,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,46,2013-11-11,2013-11-17,294,294,0,7,10,0,0,17,0,0,8,8,25,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,47,2013-11-18,2013-11-24,258,258,0,3,6,0,1,10,0,0,4,4,14,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,48,2013-11-25,2013-12-01,286,286,0,5,12,0,2,19,0,0,13,13,32,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,49,2013-12-02,2013-12-08,234,234,0,4,8,0,0,12,0,0,5,5,17,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,50,2013-12-09,2013-12-15,260,260,0,1,21,0,0,22,0,0,9,9,31,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,51,2013-12-16,2013-12-22,247,247,0,1,6,0,0,7,0,0,1,1,8,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,52,2013-12-23,2013-12-29,132,132,0,1,10,0,0,11,0,0,2,2,13,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,1,2013-12-30,2014-01-05,163,163,0,5,14,0,1,20,0,0,1,1,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,2,2014-01-06,2014-01-12,193,193,0,7,15,0,0,22,0,0,1,1,23,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,3,2014-01-13,2014-01-19,198,198,0,11,12,0,0,23,0,0,2,2,25,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,4,2014-01-20,2014-01-26,227,227,0,7,10,0,0,17,0,0,9,9,26,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,5,2014-01-27,2014-02-02,179,179,0,4,14,0,0,18,0,0,1,1,19,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,6,2014-02-03,2014-02-09,210,210,0,5,24,0,0,29,0,0,2,2,31,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,7,2014-02-10,2014-02-16,148,148,0,7,18,0,0,25,0,0,1,1,26,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,8,2014-02-17,2014-02-23,213,213,0,3,9,0,1,13,0,0,3,3,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,9,2014-02-24,2014-03-02,270,270,0,9,11,0,0,20,0,0,13,13,33,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,10,2014-03-03,2014-03-09,173,173,0,6,12,0,0,18,0,0,3,3,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,11,2014-03-10,2014-03-16,275,275,0,11,7,0,0,18,0,0,3,3,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,12,2014-03-17,2014-03-23,228,228,0,8,2,0,0,10,0,0,7,7,17,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,13,2014-03-24,2014-03-30,227,227,0,6,8,0,0,14,0,0,2,2,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,14,2014-03-31,2014-04-06,301,301,0,6,9,0,0,15,0,0,6,6,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,15,2014-04-07,2014-04-13,248,248,0,4,7,0,1,12,0,0,7,7,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,16,2014-04-14,2014-04-20,249,249,0,1,15,0,0,16,0,0,1,1,17,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,17,2014-04-21,2014-04-27,246,246,1,0,5,0,0,6,0,0,2,2,8,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,18,2014-04-28,2014-05-04,240,240,0,1,4,0,0,5,0,0,4,4,9,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,19,2014-05-05,2014-05-11,310,310,0,5,6,0,1,12,0,0,4,4,16,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,20,2014-05-12,2014-05-18,288,288,0,9,3,0,0,12,0,0,7,7,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,21,2014-05-19,2014-05-25,329,329,0,9,4,0,2,15,0,0,4,4,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,22,2014-05-26,2014-06-01,323,323,0,7,6,0,0,13,0,0,1,1,14,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,23,2014-06-02,2014-06-08,294,294,0,10,2,0,0,12,0,0,2,2,14,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,24,2014-06-09,2014-06-15,348,348,0,13,1,0,2,16,0,0,3,3,19,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,25,2014-06-16,2014-06-22,339,339,0,14,3,0,2,19,0,0,4,4,23,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,26,2014-06-23,2014-06-29,390,390,0,30,12,0,2,44,0,0,7,7,51,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,27,2014-06-30,2014-07-06,465,465,0,54,25,0,4,83,0,0,8,8,91,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,28,2014-07-07,2014-07-13,560,560,0,104,14,0,0,118,0,0,7,7,125,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,29,2014-07-14,2014-07-20,665,665,0,131,33,0,8,172,0,0,12,12,184,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,30,2014-07-21,2014-07-27,639,639,0,125,48,0,3,176,0,0,12,12,188,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,31,2014-07-28,2014-08-03,725,725,0,110,82,0,12,204,0,0,13,13,217,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,32,2014-08-04,2014-08-10,804,804,0,148,110,0,10,268,0,0,9,9,277,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,33,2014-08-11,2014-08-17,899,899,0,136,81,0,20,237,0,0,31,31,268,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,34,2014-08-18,2014-08-24,1032,960,0,168,91,0,34,293,0,0,27,27,320,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,35,2014-08-25,2014-08-31,819,819,0,152,73,0,21,246,0,0,25,25,271,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,36,2014-09-01,2014-09-07,749,749,0,104,65,0,18,187,0,0,30,30,217,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,37,2014-09-08,2014-09-14,728,728,0,98,52,0,12,162,0,0,25,25,187,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,38,2014-09-15,2014-09-21,682,682,0,60,57,0,11,128,0,0,22,22,150,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,39,2014-09-22,2014-09-28,634,634,0,46,36,0,10,92,0,0,18,18,110,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,40,2014-09-29,2014-10-05,470,470,0,18,27,0,6,51,0,0,21,21,72,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,41,2014-10-06,2014-10-12,482,482,0,17,21,0,3,41,0,0,17,17,58,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,42,2014-10-13,2014-10-19,386,386,0,1,16,0,0,17,0,0,12,12,29,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,43,2014-10-20,2014-10-26,402,402,0,6,11,0,0,17,0,0,11,11,28,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,44,2014-10-27,2014-11-02,378,378,0,7,7,0,0,14,0,0,10,10,24,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,45,2014-11-03,2014-11-09,337,337,0,4,3,0,0,7,0,0,18,18,25,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,46,2014-11-10,2014-11-16,320,320,0,8,12,0,1,21,0,0,5,5,26,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,47,2014-11-17,2014-11-23,320,320,0,0,1,0,0,1,0,0,7,7,8,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,48,2014-11-24,2014-11-30,253,253,0,0,2,0,0,2,0,0,4,4,6,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,49,2014-12-01,2014-12-07,228,228,0,2,3,0,1,6,0,0,6,6,12,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,50,2014-12-08,2014-12-14,247,247,0,2,7,0,0,9,0,0,6,6,15,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,51,2014-12-15,2014-12-21,230,230,0,1,4,0,0,5,0,0,2,2,7,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,52,2014-12-22,2014-12-28,160,160,0,0,10,0,0,10,0,0,4,4,14,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,1,2014-12-29,2015-01-04,,217,,2,17,,,19,,,1,1,20,197,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,2,2015-01-05,2015-01-11,,192,,3,16,,,19,,,4,4,23,169,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,3,2015-01-12,2015-01-18,,195,,1,14,,,15,,,3,3,18,177,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,4,2015-01-19,2015-01-25,,191,,3,8,,,11,,,5,5,16,175,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,5,2015-01-26,2015-02-01,,196,,3,18,,1,22,,,2,2,24,172,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,6,2015-02-02,2015-02-08,,197,,3,14,,,17,,,5,5,22,175,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,7,2015-02-09,2015-02-15,,246,,5,20,,,25,,,5,5,30,216,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,8,2015-02-16,2015-02-22,,233,,6,11,,,17,,,3,3,20,213,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,9,2015-02-23,2015-03-01,,253,,3,14,,,17,,,5,5,22,231,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,10,2015-03-02,2015-03-08,,234,,,17,,,17,,,3,3,20,214,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,11,2015-03-09,2015-03-15,,267,,2,11,,1,14,,,5,5,19,248,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,12,2015-03-16,2015-03-22,,264,,5,14,,,19,,,9,9,28,236,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,13,2015-03-23,2015-03-29,,304,,2,29,,1,32,,,5,5,37,267,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,14,2015-03-30,2015-04-05,,248,,1,12,,,13,,,9,9,22,226,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,15,2015-04-06,2015-04-12,,299,,2,13,,,15,,,10,10,25,274,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,16,2015-04-13,2015-04-19,,330,,6,22,,,28,,,11,11,39,291,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,17,2015-04-20,2015-04-26,,297,,4,19,,,23,,,18,18,41,256,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,18,2015-04-27,2015-05-03,,326,,,10,,,10,,,15,15,25,301,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,19,2015-05-04,2015-05-10,,337,,3,14,,,17,,,25,25,42,295,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,20,2015-05-11,2015-05-17,,377,,2,18,,1,21,,,26,26,47,330,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,21,2015-05-18,2015-05-24,,390,,2,10,,,12,,,29,29,41,349,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,22,2015-05-25,2015-05-31,,412,,1,21,,,22,,,41,41,63,349,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,23,2015-06-01,2015-06-07,,444,,7,17,,1,25,,,46,46,71,373,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,24,2015-06-08,2015-06-14,,493,,,23,,,23,,,49,49,72,421,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,25,2015-06-15,2015-06-21,,485,,3,19,,1,23,,,59,59,82,403,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,26,2015-06-22,2015-06-28,,602,,3,32,,,35,,,111,111,146,456,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,27,2015-06-29,2015-07-05,,615,,6,36,,,42,,,88,88,130,485,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,28,2015-07-06,2015-07-12,,634,,4,36,,,40,,,92,92,132,502,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,29,2015-07-13,2015-07-19,,697,,7,38,,4,49,,,106,106,155,542,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,30,2015-07-20,2015-07-26,,746,,8,52,,1,61,,,93,93,154,591,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,31,2015-07-27,2015-08-02,,752,,11,63,,4,78,,,125,125,203,549,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,32,2015-08-03,2015-08-09,,794,,6,63,,3,72,,,103,103,175,619,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,33,2015-08-10,2015-08-16,,875,,12,98,,4,114,,,137,137,251,624,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,34,2015-08-17,2015-08-23,,807,,7,64,,3,74,,,111,111,185,622,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,35,2015-08-24,2015-08-30,,733,,8,80,,3,91,,,79,79,170,563,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,36,2015-08-31,2015-09-06,,719,,7,73,,6,86,,,73,73,159,560,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,37,2015-09-07,2015-09-13,,730,,6,92,,4,102,,,79,79,181,549,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,38,2015-09-14,2015-09-20,,680,,12,103,,2,117,,,72,72,189,491,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,39,2015-09-21,2015-09-27,,498,,10,54,,4,68,,,45,45,113,385,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,40,2015-09-28,2015-10-04,,472,,5,51,,2,58,,,27,27,85,387,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,41,2015-10-05,2015-10-11,,406,,5,44,,,49,,,19,19,68,338,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,42,2015-10-12,2015-10-18,,362,,5,20,,2,27,,,14,14,41,321,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,43,2015-10-19,2015-10-25,,350,,4,15,,,19,,,8,8,27,323,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,44,2015-10-26,2015-11-01,,344,,1,23,,,24,,,6,6,30,314,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,45,2015-11-02,2015-11-08,,312,,1,30,,,31,,,4,4,35,277,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,46,2015-11-09,2015-11-15,,298,,,9,,,9,,,3,3,12,286,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,47,2015-11-16,2015-11-22,,286,,1,8,,,9,,,2,2,11,275,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,48,2015-11-23,2015-11-29,,319,,5,17,,,22,,,2,2,24,295,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,49,2015-11-30,2015-12-06,,296,,16,13,,,29,,,2,2,31,265,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,50,2015-12-07,2015-12-13,,271,,11,4,,,15,,,2,2,17,254,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,51,2015-12-14,2015-12-20,,206,,12,8,,,20,,,3,3,23,186,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,52,2015-12-21,2015-12-27,,,,2,4,,,6,,,0,0,6,108,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,53,2015-12-28,2016-01-03,,,,,,,,,,,,,,,No Report
